city,lat,lng,iso2
Fuding,27.2000,120.2000,CN
Fugangcun,23.5899,116.5924,CN
Fugu,39.0259,111.0683,CN
Fujin,47.2489,132.0341,CN
Fukang,44.1523,87.9793,CN
Fulin,29.3489,102.6767,CN
Funing,39.8879,119.2314,CN
Fuqing,25.7232,119.3735,CN
Fuquan,26.7039,107.5087,CN
Fushun,41.8708,123.8917,CN
Fuxin,42.0127,121.6486,CN
Fuyang,32.8986,115.8045,CN
Fuyang,30.0533,119.9519,CN
Fuying,40.8754,117.6978,CN
Fuyu,45.1804,124.8200,CN
Fuzhou,26.0769,119.2917,CN
Fuzhou,27.9814,116.3577,CN
Gaizhou,40.4019,122.3499,CN
Gangwuzhen,25.9644,105.3376,CN
Gannan,47.9117,123.4978,CN
Ganzhou,25.8292,114.9336,CN
Gaobeidian,39.3257,115.8678,CN
Gaoguzhuang,37.8364,115.5016,CN
Gaohucun,28.3367,120.2178,CN
Gaolincun,39.0887,115.6617,CN
Gaomi,36.3833,119.7500,CN
Gaoniang,26.8394,109.1770,CN
Gaoping,30.7804,106.1300,CN
Gaoping,35.7911,112.9259,CN
Gaotan,32.3227,108.3812,CN
Gaoya,36.4609,104.9936,CN
Gaoyou,32.7847,119.4432,CN
Gaozhou,21.9135,110.8481,CN
Gar,32.2004,79.9833,CN
Gengzhuangqiao,37.4453,114.9804,CN
Genhe,50.7833,121.5167,CN
Gexianzhuang,37.0694,115.6591,CN
Ghulja,43.9000,81.3500,CN
Golmud,36.4028,94.9042,CN
Gonglang,24.8391,100.3122,CN
Gongzhuling,43.5036,124.8088,CN
Guang’an,30.4673,106.6336,CN
Guangming,45.3357,122.7765,CN
Guangping,36.4791,114.9410,CN
Guangshui,31.6189,113.8229,CN
Guangyuan,32.4353,105.8398,CN
Guangzhou,23.1288,113.2590,CN
Guankou,28.1417,113.6250,CN
Guankou,30.9933,103.6240,CN
Guantiankan,28.2939,106.6108,CN
Guantingzhan,40.2492,115.5780,CN
Guanzhai,26.2697,105.3089,CN
Guanzhuang,36.9218,109.9341,CN
Guazhoucun,40.4638,95.6712,CN
Gucheng,34.4545,105.2064,CN
Gucheng,35.8566,108.2241,CN
Guding,26.5240,107.4755,CN
Guigang,23.0961,109.6092,CN
Guilin,25.2667,110.2833,CN
Guiping,23.4000,110.0833,CN
Guixi,28.2861,117.2083,CN
Guiyang,26.5794,106.7078,CN
Gujiao,37.9069,112.1700,CN
Guli,28.9008,120.0284,CN
Guma,37.6063,78.2799,CN
Guotang,23.8334,115.9286,CN
Guozhen,34.3686,107.2075,CN
Gutao,37.1989,112.1767,CN
Guying,38.0887,114.5560,CN
Guyuan,36.0080,106.2782,CN
Guzhou,25.9452,108.5238,CN
Gyangzê,28.9203,89.5996,CN
Gyêgu,33.0166,96.7333,CN
Gyümai,33.7561,99.6500,CN
Hai’an,32.5320,120.4604,CN
Haicheng,40.8523,122.7474,CN
Haikou,20.0200,110.3200,CN
Haikoucun,28.3237,120.0853,CN
Hailin,44.5735,129.3825,CN
Hailun,47.4585,126.9632,CN
Haiwei,19.4275,108.8129,CN
Haiyang,39.9534,119.5431,CN
Hala,26.8272,103.9938,CN
Hancha,37.8572,109.4972,CN
Hancheng,35.4603,110.4292,CN
Hanchuan,30.6520,113.8274,CN
Hancun,39.4062,116.6126,CN
Handan,36.6116,114.4894,CN
Hanerik,37.2241,79.7964,CN
Hangu,39.2320,117.7770,CN
Hangzhou,30.2500,120.1675,CN
Hanmayingcun,41.2636,117.8596,CN
Hanzhong,33.0794,107.0260,CN
Haomen,37.3757,101.6220,CN
Haoping,32.5992,108.6148,CN
Harbin,45.7500,126.6333,CN
Hebi,35.7497,114.2887,CN
Hechi,23.0965,109.6091,CN
Hechi,24.6928,108.0850,CN
Hedong,42.5404,129.0039,CN
Hedongcun,37.7546,102.7906,CN
Hefei,31.8639,117.2808,CN
Hegang,47.3139,130.2775,CN
Heihe,50.2458,127.4886,CN
Heishanzuicun,41.0354,116.9304,CN
Heishuikeng,37.7773,110.5216,CN
Hejiachuan,38.4679,110.7513,CN
Hejiaji,37.3539,109.8377,CN
Hejian,38.4451,116.0897,CN
Hejin,35.5914,110.7060,CN
Helixi,30.6267,118.9861,CN
Hengbei,23.8787,115.7309,CN
Hengkou,32.7378,108.7695,CN
Hengnan,22.5340,113.2490,CN
Hengshui,37.7348,115.6860,CN
Hengyang,26.8968,112.5857,CN
Hengzhou,22.6896,109.2674,CN
Heshan,22.7697,112.9578,CN
Heshancun,30.6344,120.3637,CN
Heshangtian,23.3014,115.6570,CN
Hexiang,19.5283,109.6328,CN
Heyin,36.0451,101.4242,CN
Heyuan,23.7503,114.6923,CN
Heyunkeng,23.9303,112.9189,CN
Heze,35.2333,115.4333,CN
Hezhou,24.4164,111.5478,CN
Hezuo,34.9984,102.9100,CN
Hoh Ereg,41.0955,111.4408,CN
Hohhot,40.8151,111.6629,CN
Hong’an,47.2100,123.6100,CN
Honggu,36.2930,102.9575,CN
Hongjiang,27.1167,109.9500,CN
Hongliuwan,39.6348,94.3386,CN
Hongliuyuan,41.1030,95.5036,CN
Hongmao,19.0258,109.6664,CN
Hongshui,38.5077,100.8814,CN
Hongsi,35.5113,105.5136,CN
Hongwansi,38.8384,99.6159,CN
Hongzhai,35.0476,104.6394,CN
Hotan,37.1012,79.9327,CN
Houbu,36.4370,112.9794,CN
Houzhuang,35.6200,111.2100,CN
Hoxut,42.2552,86.8607,CN
Huadian,42.9688,126.7388,CN
Huai’an,33.5000,119.1331,CN
Huaibaijie,35.7056,109.5855,CN
Huaibei,33.9562,116.7890,CN
Huaihua,27.5494,109.9592,CN
Huainan,32.4831,117.0164,CN
Huaishu,38.0828,115.0591,CN
Huaiyang,37.7701,114.5312,CN
Huaiyin,33.5800,119.0300,CN
Huajiang,25.6814,105.6560,CN
Huanggang,30.4500,114.8750,CN
Huanghua,38.3710,117.3329,CN
Huanghuajie,27.9951,103.5516,CN
Huanghuajing,24.1989,112.9104,CN
Huanglongsi,34.7936,114.3403,CN
Huangshan,29.7132,118.3151,CN
Huangshi,30.2018,115.0326,CN
Huangxicun,24.4702,115.7723,CN
Huangyadong,36.8039,113.4446,CN
Huangyan,28.6500,121.2500,CN
Huangzhai,38.0605,112.6701,CN
Huangzhuang,39.9905,117.1037,CN
Huaniu,34.5658,105.8215,CN
Huanren,41.2671,125.3529,CN
Huasuo,35.4043,107.0869,CN
Huayin,34.5664,110.0866,CN
Huazangsi,36.9836,103.1265,CN
Huazhou,32.6889,112.0447,CN
Huazhou,21.6540,110.6294,CN
Huchuan,34.9249,106.1409,CN
Huguan Nongchang,21.2015,110.2459,CN
Huichang,34.9136,112.7852,CN
Huilong,31.8131,121.6574,CN
Huilongping,28.1887,106.2086,CN
Huinan,42.6229,126.2614,CN
Huishi,35.6918,105.0531,CN
Huizhou,23.1115,114.4152,CN
Hujiachi,37.8917,115.7110,CN
Hukou,36.1371,110.4104,CN
Hulin,45.7686,132.9746,CN
Huludao,40.7094,120.8378,CN
Humayingcun,41.1145,116.8985,CN
Hunchun,42.8679,130.3585,CN
Huohua,25.6952,106.0514,CN
Huolu,38.0874,114.3159,CN
Huozhou,36.5726,111.7176,CN
Huquan,39.7603,114.2834,CN
Huzhou,30.8695,120.0958,CN
Jelilyüzi,43.9749,81.5328,CN
Ji’an,27.1172,114.9793,CN
Ji’an Shi,41.1231,126.1815,CN
Jiaji,19.2431,110.4642,CN
Jiajiaping,36.9744,110.0224,CN
Jiajin,25.6426,108.3511,CN
Jiamusi,46.8081,130.3653,CN
Jian’ou,27.0387,118.3215,CN
Jiangdi,27.0120,103.6042,CN
Jiangguanchi,34.0244,113.8201,CN
Jiangjiadong,24.5067,112.8385,CN
Jiangjiafan,31.0304,112.1000,CN
Jiangjiehe,27.3649,107.3684,CN
Jiangmen,22.5833,113.0833,CN
Jiangna,23.6128,104.3433,CN
Jiangshan,28.7412,118.6225,CN
Jianguang,28.1958,115.7833,CN
Jiangyin,31.9087,120.2653,CN
Jiannan,31.3446,104.1994,CN
Jianshe,34.2189,113.7693,CN
Jiantang,27.8205,99.7043,CN
Jiaohe,38.0228,116.2845,CN
Jiaojiangcun,28.6804,121.4500,CN
Jiaojiazhuang,38.2636,101.8328,CN
Jiaotanzhuang,38.5284,113.7500,CN
Jiaoxiyakou,26.1274,102.4502,CN
Jiaozhou,36.2481,119.9625,CN
Jiaozishan,26.3342,105.9324,CN
Jiaozuo,35.2290,113.2304,CN
Jiashizhuang,37.8683,114.9478,CN
Jiaxing,30.7522,120.7500,CN
Jiayuguan,39.8112,98.2862,CN
Jieshang,26.2663,104.6671,CN
Jieshou,33.2605,115.3618,CN
Jiexiu,37.0282,111.9103,CN
Jieyang,23.5533,116.3649,CN
Jilin,43.8500,126.5500,CN
Jiming,40.1884,118.1392,CN
Jin’e,29.3395,105.2868,CN
Jinan,36.6667,116.9833,CN
Jinbi,25.7356,101.3239,CN
Jinchang,38.5168,102.1866,CN
Jinchang,38.4858,112.9643,CN
Jincheng,35.4906,112.8483,CN
Jincheng,39.5529,113.1933,CN
Jingcheng,32.0058,120.2547,CN
Jingdezhen,29.2942,117.2036,CN
Jinggang,23.2723,113.2182,CN
Jinghong,22.0057,100.7948,CN
Jingling,30.6667,113.1667,CN
Jingping,39.5189,112.2837,CN
Jingping,33.7844,104.3652,CN
Jinhe,22.7815,103.2280,CN
Jinhua,29.1046,119.6494,CN
Jining,35.4000,116.5667,CN
Jining,41.0300,113.0800,CN
Jinji,22.1650,112.4848,CN
Jinjiang,19.7386,110.0058,CN
Jinju,22.7073,111.8223,CN
Jinku,23.0505,112.5150,CN
Jinmingsi,38.0512,110.2869,CN
Jinsha,23.5329,116.6165,CN
Jinshan,25.1496,102.0742,CN
Jinshan,38.0737,102.2551,CN
Jinshi,29.6334,111.8746,CN
Jinta,37.8573,102.5775,CN
Jinxing,37.9869,106.2027,CN
Jinzhong,26.3504,103.4167,CN
Jinzhou,41.1144,121.1292,CN
Jishi,35.8511,102.4788,CN
Jitaicun,36.3533,115.3048,CN
Jiucangzhou,38.2060,117.0239,CN
Jiujiang,29.7048,116.0021,CN
Jiutai,44.1447,125.8443,CN
Jiuzhou,39.5054,116.5642,CN
Jixi,45.2937,130.9650,CN
Jixian,35.7321,107.9731,CN
Jiyek,46.3916,82.8928,CN
Jizhou,37.5455,115.5663,CN
Jurh,44.6961,120.5123,CN
Jurong,31.9579,119.1595,CN
Kaifeng Chengguanzhen,34.8500,114.3500,CN
Kaihua,23.3715,104.2437,CN
Kailu,43.5837,121.2000,CN
Kaiwen,27.1548,99.8371,CN
Kaiyuan,36.0656,113.8153,CN
Kaiyuan,42.5380,124.0371,CN
Kaiyuan,23.7147,103.2585,CN
Kaji,26.0249,102.7873,CN
Kangbao,41.8513,114.6091,CN
Kangning,38.0176,102.3520,CN
Karakax,37.2714,79.7267,CN
Karamay,45.5928,84.8711,CN
Kargilik,37.8822,77.4162,CN
Kashgar,39.4500,75.9833,CN
Kedu,25.6063,107.0084,CN
Keshan,48.0263,125.8660,CN
Khutubi,44.1874,86.8946,CN
Koktokay,47.0004,89.4666,CN
Kongjiazhuang,40.7536,114.7237,CN
Korgas,44.1256,80.4144,CN
Korla,41.7646,86.1527,CN
Kuaidamao,41.6800,125.7500,CN
Kuiju,36.8528,119.3904,CN
Kuiyibagecun,38.0836,77.1529,CN
Kumul,42.8322,93.5155,CN
Kunming,25.0433,102.7061,CN
Kuqa,41.7277,82.9364,CN
Kuytun,44.4196,84.9012,CN
Laibin,23.7333,109.2333,CN
Laiwu,36.1833,117.6667,CN
Laixi,36.8667,120.5333,CN
Laiyang,36.9758,120.7136,CN
Laiyuan,39.3515,114.6853,CN
Lakoucun,28.3412,119.9523,CN
Langdu,23.3129,102.2283,CN
Langfang,39.5196,116.7006,CN
Langzhong,31.5833,105.9720,CN
Lanling,23.0093,114.5697,CN
Lanxi,29.2167,119.4722,CN
Lanxi,46.2664,126.2760,CN
Lanyi,38.7048,111.5601,CN
Lanzhou,36.0617,103.8318,CN
Laoaoba,26.8377,105.5292,CN
Laohekou,32.3849,111.6695,CN
Laojiezi,26.8600,103.1306,CN
Lechang,35.6415,111.4633,CN
Lecheng,25.1307,113.3472,CN
Leichi,36.3351,110.2612,CN
Leiyang,26.4179,112.8457,CN
Leizhou,20.9147,110.0806,CN
Leling,37.7333,117.2167,CN
Lengshuijiang,27.6858,111.4279,CN
Leping,28.9632,117.1203,CN
Leping,37.6130,113.6995,CN
Leshan,29.5854,103.7575,CN
Leshou,38.1902,116.1205,CN
Lhasa,29.6500,91.1000,CN
Liancheng,24.0515,105.0573,CN
Liangshi,27.2578,111.7351,CN
Liangwancun,28.4466,104.2563,CN
Liangwu,23.6012,111.8238,CN
Liangyi,35.2698,106.0930,CN
Lianhe,47.1414,129.2577,CN
Lianjiang,21.6146,110.2794,CN
Lianmuqin Kancun,42.8781,89.9814,CN
Lianran,24.9211,102.4778,CN
Lianshan,40.7503,120.8300,CN
Liantang,22.9307,111.7237,CN
Lianyuan,27.6961,111.6659,CN
Lianzhou,24.7868,112.3735,CN
Lianzhuang,37.1146,115.7594,CN
Liaocheng,36.4500,115.9833,CN
Liaoyang,41.2643,123.1772,CN
Liaoyuan,42.8976,125.1381,CN
Licheng,31.4174,119.4786,CN
Licheng,24.4935,110.3902,CN
Lichuan,30.2965,108.9378,CN
Lihe,34.0090,105.3416,CN
Lihuzhuang,39.6520,117.8649,CN
Lijiacha,37.2467,109.4061,CN
Lilan,23.8163,108.8847,CN
Lilancheng,39.2012,116.7168,CN
Lin’an,23.6236,102.8097,CN
Lincang,23.8864,100.0871,CN
Lindong,43.9673,119.3570,CN
Linfen,36.0812,111.5087,CN
Lingbao Chengguanzhen,34.5221,110.8786,CN
Linghai,41.1676,121.3558,CN
Lingquan,36.9985,110.8417,CN
Lingshou,38.3063,114.3879,CN
Lingtang,23.6032,113.0740,CN
Lingyuan,41.2407,119.3957,CN
Linhai,28.8523,121.1409,CN
Linjiang,41.8082,126.9137,CN
Linkou,45.2819,130.2519,CN
Linquan,37.9513,110.9877,CN
Linxi,43.5171,118.0333,CN
Linxia Chengguanzhen,35.6000,103.2167,CN
Linyi,35.0606,118.3425,CN
Liqizhuang,39.9703,117.0013,CN
Lishui,28.4500,119.9167,CN
Litian Gezhuang,39.8151,119.0219,CN
Liuba,38.1634,102.1493,CN
Liuchuan,26.6549,108.5876,CN
Liuguang,26.9970,106.4376,CN
Liuguoju,38.3107,110.3000,CN
Liuhe,42.2669,125.7404,CN
Liuhu,35.5449,106.6801,CN
Liujiaxia,35.9423,103.3146,CN
Liuliang,35.2695,105.9860,CN
Liulin,36.5570,109.4731,CN
Liuma,25.6681,105.8720,CN
Liuquan,39.3658,116.3138,CN
Liushuquan,39.3512,118.1039,CN
Liuzhou,24.3264,109.4281,CN
Lixingcun,23.0825,116.3698,CN
Long’e,25.8061,109.2134,CN
Longba,33.5350,105.3490,CN
Longchang,27.6627,105.7881,CN
Longchuan,25.1945,101.2759,CN
Longdian,37.9033,115.8744,CN
Longhua,41.3170,117.7264,CN
Longjia,19.1487,110.3209,CN
Longjia,36.0608,113.4128,CN
Longjiang,47.3404,123.1800,CN
Longjin,22.8711,113.0684,CN
Longjing,42.7700,129.4197,CN
Longkeng,24.0376,112.0427,CN
Longkoucun,23.5792,116.7263,CN
Longmen,35.6119,110.5746,CN
Longquan,28.0733,119.1277,CN
Longquan,40.3703,113.7483,CN
Longtaixiang,34.5988,104.8963,CN
Longtan,40.7830,115.5754,CN
Longtang,26.1984,107.7946,CN
Longtian,24.3512,114.1293,CN
Longtoushan Jiezi,27.1157,103.3817,CN
Longwan,38.9564,116.1626,CN
Longxing,35.6091,111.2304,CN
Longyan,25.0881,117.0244,CN
Loudi,27.7378,111.9974,CN
Loufan,38.0694,111.7911,CN
Lu’an,31.7542,116.5078,CN
Luancheng,37.8792,114.6517,CN
Luanzhou,39.7396,118.6978,CN
Lucheng,30.0500,101.9667,CN
Lufeng,24.5738,103.1130,CN
Luocheng,22.7645,111.5745,CN
Luocheng,30.9793,104.2800,CN
Luofa,39.4343,116.8386,CN
Luofeng,37.3590,120.3960,CN
Luohe,33.5830,114.0109,CN
Luoyang,34.6587,112.4245,CN
Lushar,36.4971,101.5640,CN
Luzhang,25.8519,98.8562,CN
Luzhou,28.8918,105.4409,CN
Luzhou,23.3663,114.5236,CN
Ma’ai,34.5937,102.4814,CN
Ma’anshan,31.7135,118.3605,CN
Ma’erkang,31.9046,102.2167,CN
Mabai,23.0188,104.3929,CN
Machang,26.5477,106.0375,CN
Machang,33.1906,107.3753,CN
Macheng,31.1817,115.0189,CN
Magitang,35.9484,102.0273,CN
Mahao,26.8675,108.3267,CN
Majia,35.4599,103.2076,CN
Majiagoucha,37.5609,109.6287,CN
Mali,23.1277,104.7029,CN
Mangdongshan,24.1169,98.3085,CN
Mangha,23.3700,98.9892,CN
Mangqu,35.5707,100.7798,CN
Manlin,23.6630,101.8853,CN
Manzhouli,49.5881,117.4525,CN
Maoming,21.6618,110.9178,CN
Maozhou,38.8600,116.1244,CN
Maqu,35.9451,106.9953,CN
Mashan,37.0017,111.8933,CN
Matigou,37.6043,109.9024,CN
Matou,39.5503,116.1063,CN
Matoupu,38.3198,114.7207,CN
Matouying,39.2922,118.8143,CN
Mawu,34.4307,104.9176,CN
Maying,36.0448,102.8343,CN
Mazhang,21.2700,110.3193,CN
Meicheng,30.6412,116.5689,CN
Meihekou,42.5279,125.6780,CN
Meihua,37.8862,114.8204,CN
Meishan,30.0575,103.8381,CN
Meishan,34.1736,112.8390,CN
Meizhou,24.2998,116.1191,CN
Mengdan,24.2752,98.4672,CN
Mengdingjie,23.5517,99.0653,CN
Mengdong,23.1499,99.2462,CN
Menghan,21.8526,100.9265,CN
Mengjiacun,40.0186,119.7878,CN
Mengjiazhuang,38.4252,113.8824,CN
Menglang,22.5586,99.9337,CN
Menglie,22.5833,101.8660,CN
Mengmeng,23.4718,99.8336,CN
Mianyang,31.4669,104.7385,CN
Miaojiaping,37.5777,110.0658,CN
Miluo Chengguanzhen,28.8049,113.0745,CN
Mingguang,32.7816,117.9899,CN
Mingjiujie,23.4558,103.6522,CN
Mingxing,37.4264,112.5679,CN
Minquan,37.4420,103.3811,CN
Minzhu,43.7192,127.3370,CN
Mishan,45.5420,131.8666,CN
Mizhou,35.9900,119.3801,CN
Monan,38.2621,115.9504,CN
Mositai,45.5266,119.6506,CN
Mudanjiang,44.5861,129.5997,CN
Nada,19.5000,109.5833,CN
Nagqu,31.4766,92.0569,CN
Nan’ao,38.5162,114.5648,CN
Nanbaishezhen,37.7526,114.8524,CN
Nanchang,28.6842,115.8872,CN
Nanchong,30.7991,106.0784,CN
Nandazhang,38.1024,114.7658,CN
Nanfang,23.3568,115.5167,CN
Nangandao,35.2992,113.8851,CN
Nangong,37.3606,115.3803,CN
Nanjian,25.0530,100.5231,CN
Nanjing,32.0500,118.7667,CN
Nanmeng,39.1773,116.3751,CN
Nanning,22.8192,108.3150,CN
Nanping,26.6448,118.1728,CN
Nanpingcun,39.7530,114.0923,CN
Nanqiaotou,22.7135,113.2803,CN
Nansan,23.7784,98.8253,CN
Nantong,31.9829,120.8873,CN
Nanwucun,37.3885,115.5529,CN
Nanxicun,23.4976,116.2435,CN
Nanxingguo,37.6306,114.4857,CN
Nanyang,32.9987,112.5292,CN
Nanyangcun,34.7015,108.3295,CN
Nanzhai,26.6299,108.7645,CN
Nanzhangcheng,37.9108,114.0749,CN
Nanzhiqiu,37.7492,115.2357,CN
Nanzhuangzhen,23.7210,102.8231,CN
Nanzuo,37.8369,114.3591,CN
Narat,43.3198,84.0147,CN
Nehe,48.4800,124.8738,CN
Neihuzhai,22.9745,115.8343,CN
Neijiang,29.5872,105.0635,CN
Nenjiang,49.1750,125.2190,CN
Nichicun,29.5333,94.4167,CN
Nilka,43.7826,82.5089,CN
Ning’an,44.3429,129.4621,CN
Ningbo,29.8750,121.5492,CN
Ningde,26.6667,119.5167,CN
Niuchangqiao,26.6247,106.0077,CN
Niutuo,39.2618,116.3421,CN
Nong’an,44.4190,125.1702,CN
Nongzhangjie,24.6160,97.8818,CN
Oroqen Zizhiqi,50.5667,123.7167,CN
Pagqên,33.9739,99.9083,CN
Pan’an,34.7575,105.1135,CN
Pangkou,38.6457,115.9438,CN
Panshi,42.9392,126.0561,CN
Pencheng,29.6792,115.6611,CN
Peyziwat,39.4905,76.7389,CN
Ping’an,36.5020,102.1082,CN
Ping’anbao,40.4901,117.5973,CN
Pingdingshan,33.7350,113.2999,CN
Pingdu,36.7833,119.9556,CN
Pinghu,30.7005,121.0104,CN
Pingliang,35.5412,106.6819,CN
Pingquan,40.9937,118.6735,CN
Pingshang,23.3974,115.8842,CN
Pingtan,23.2524,111.4120,CN
Pingtiancun,25.2225,114.6252,CN
Pingtouchuanxiang,35.8763,105.3241,CN
Pingxiang,27.6333,113.8500,CN
Pingyi,35.5104,117.6200,CN
Pingyuanjie,23.7472,103.7624,CN
Pizhou,34.3422,118.0097,CN
Pomian,25.2499,105.6589,CN
Pudong,31.2231,121.5397,CN
Puning,23.2993,116.1586,CN
Puqi,29.7204,113.8800,CN
Puqiancun,23.5723,114.6122,CN
Putian,25.4394,119.0103,CN
Puxi,35.2125,114.7350,CN
Puyang,35.7639,115.0300,CN
Puyang Chengguanzhen,35.7004,114.9800,CN
Qabqa,36.2814,100.6131,CN
Qagan Us,36.2979,98.0937,CN
Qamdo,31.1375,97.1777,CN
Qapqal,43.8340,81.1581,CN
Qarqan,38.1338,85.5333,CN
Qia’erbagecun,37.9766,77.3417,CN
Qian’an,40.0059,118.6973,CN
Qianmotou,37.7952,115.4905,CN
Qiantangcun,23.6742,116.9150,CN
Qianwu,22.1635,113.2217,CN
Qianxi,27.0284,106.0327,CN
Qianzhou,28.3185,109.7318,CN
Qiaomaichuan,39.7866,113.8239,CN
Qiaotou,36.9350,101.6736,CN
Qiaotouba,33.8116,104.8493,CN
Qiaoyang,35.0716,104.1846,CN
Qigexingcun,42.0172,86.3027,CN
Qinbaling,35.7278,107.6400,CN
Qincheng,34.5809,105.7311,CN
Qincun,37.8360,116.6708,CN
Qingan,46.8719,127.5118,CN
Qingdao,36.1167,120.4000,CN
Qingfengdian,38.6084,115.0568,CN
Qinggang,46.6900,126.1000,CN
Qingnian,36.8494,115.7061,CN
Qingping,34.5380,113.3796,CN
Qingquan,38.7823,101.0826,CN
Qingshan,27.3500,105.0200,CN
Qingxicun,24.5300,116.5904,CN
Qingyang,24.8141,118.5792,CN
Qingyuan,23.6842,113.0507,CN
Qingyuan,24.5004,108.6667,CN
Qingzhen,26.5555,106.4646,CN
Qingzhou,36.6967,118.4797,CN
Qinhe,36.5047,112.3335,CN
Qinhuangdao,39.9398,119.5881,CN
Qinzhou,21.9500,108.6167,CN
Qionghu,28.8417,112.3595,CN
Qiqihar,47.3398,123.9512,CN
Qishe,24.9232,104.7218,CN
Qitai,41.5494,113.5339,CN
Qiushanxiang,34.3562,104.8983,CN
Qiutouzhen,37.9841,114.6909,CN
Quanzhang,35.6613,111.1049,CN
Quanzhou,24.9139,118.5858,CN
Qufu,35.6000,116.9833,CN
Qujing,25.5102,103.8029,CN
Qujingpu,38.0808,106.0469,CN
Quzhou,28.9545,118.8763,CN
Renqiu,38.7094,116.1008,CN
Renzhuangcun,28.0453,120.2476,CN
Reshuijie,24.4580,114.8282,CN
Rizhao,35.4164,119.4331,CN
Rongcheng,26.2312,104.0966,CN
Rongcheng,29.8239,112.9019,CN
Rongcheng,39.0500,115.8657,CN
Rongjiawan,29.1409,113.1087,CN
Rongwo,35.5077,102.0121,CN
Rucheng,32.3852,120.5634,CN
Rui’an,27.7780,120.6526,CN
Ruiming,25.8833,116.0333,CN
Ruoqiang,39.0181,88.1681,CN
Sanchahe,36.3780,106.0869,CN
Sanhe,39.9808,117.0701,CN
Sanhe,36.5643,105.6401,CN
Sanjiang,24.7265,112.2884,CN
Sanjiang Nongchang,19.8798,110.6011,CN
Sanjiangkou,24.7579,104.5901,CN
Sanjiaocheng,36.8993,100.9872,CN
Sanmenxia,34.7736,111.1950,CN
Sanming,26.2658,117.6302,CN
Sanmucha,34.5637,102.8280,CN
Sanpaicun,24.6642,112.2935,CN
Sanpozhen,39.6683,115.4426,CN
Sanya,18.2536,109.5019,CN
Sanzhou,30.8200,108.4000,CN
Sêraitang,32.9352,100.7376,CN
Shache,38.4261,77.2500,CN
Shacheng,40.4027,115.5126,CN
Shahe,36.8622,114.5020,CN
Shahedian,37.6546,114.7392,CN
Shaliuhe,39.8728,117.9390,CN
Shancheng,34.7904,116.0800,CN
Shangcaiyuan,24.6817,102.6918,CN
Shangchuankou,36.3283,102.8031,CN
Shanghai,31.1667,121.4667,CN
Shangjing,24.6011,114.9898,CN
Shangluhu,23.2538,115.5815,CN
Shangpa,26.9052,98.8679,CN
Shangping,25.0897,113.0395,CN
Shangqiu,34.4259,115.6467,CN
Shangrao,28.4419,117.9633,CN
Shangshan,23.4792,115.6918,CN
Shangtangcun,21.5989,111.5907,CN
Shangtianba,28.0390,103.8584,CN
Shangxiao,35.4969,107.4914,CN
Shangzhen,33.7116,110.2575,CN
Shangzhi,45.2116,127.9620,CN
Shangzhou,33.8680,109.9244,CN
Shangzhuangcun,23.5226,116.7134,CN
Shanhu,29.5908,120.8176,CN
Shankou,24.5032,116.4046,CN
Shankoucun,28.0657,120.3143,CN
Shantou,23.3735,116.6941,CN
Shanwei,22.7664,115.3331,CN
Shanyincun,37.9151,114.4126,CN
Shaogang,38.1584,106.0661,CN
Shaoguan,24.8011,113.5927,CN
Shaomi,26.4727,104.8126,CN
Shaoshanzhan,27.9100,112.4800,CN
Shaowu,27.3417,117.4869,CN
Shaoxing,30.0000,120.5833,CN
Shaoyang,27.2418,111.4725,CN
Shaoyang,32.9387,119.8404,CN
Shaoyu,34.0629,105.3672,CN
Shashi,30.3200,112.2300,CN
Shaxi,22.3067,113.1469,CN
Shaying,25.9740,105.4233,CN
Shazhou,40.1376,94.6638,CN
Shechengtan,37.1995,112.9408,CN
Shengli,37.4500,118.4667,CN
Shengli,37.9803,106.1949,CN
Shengping,28.4865,98.9130,CN
Shenjiaba,32.9441,108.6414,CN
Shenjiabang,30.5783,120.8193,CN
Shenjiatun,40.7695,114.8549,CN
Shenmu,38.8270,110.4990,CN
Shentang,22.2915,113.3695,CN
Shenyang,41.8039,123.4258,CN
Shenzhen,22.5350,114.0540,CN
Shenzhou,38.0005,115.5541,CN
Shetang,34.5568,105.9722,CN
Shibancun,22.1539,110.7082,CN
Shichuanxiang,34.5866,104.3211,CN
Shicun,38.5383,116.1096,CN
Shidong,23.6193,112.0701,CN
Shihe,39.2739,113.5516,CN
Shihezi,44.3000,86.0333,CN
Shiji,23.5607,112.9630,CN
Shiji,22.2198,112.8531,CN
Shijiazhuang,38.0422,114.5086,CN
Shijiazhuangnan,37.9383,114.4453,CN
Shilan,21.9053,110.7151,CN
Shiling,27.3576,105.1535,CN
Shimencun,30.6263,120.4409,CN
Shimenzhai,40.0892,119.6019,CN
Shimubi,19.1645,110.3043,CN
Shiqiao,34.1418,105.1214,CN
Shishi,24.7355,118.6434,CN
Shitan,22.4546,112.5832,CN
Shiwan,37.4786,109.4230,CN
Shiyan,32.6351,110.7755,CN
Shiyan,23.1399,113.8530,CN
Shiyuan,35.7991,102.8437,CN
Shizhaobi,23.9210,115.7774,CN
Shizuishan,39.2333,106.7690,CN
Shouguang,36.8833,118.7333,CN
Shuangcheng,45.3503,126.2800,CN
Shuanghe,33.0320,109.6099,CN
Shuanghejiedao,30.3866,106.7756,CN
Shuangqiao,35.0833,112.5833,CN
Shuangshui,26.5944,104.8333,CN
Shuangtian,22.8640,114.5443,CN
